
"2021-10-15 04:03:14,426", "ERROR", "ERROR"

"2021-10-15 04:10:00,134", "WARN", ""

"2021-10-15 04:19:14,439", "ERROR", "ERROR"

"2021-10-15 04:19:14,439", "ERROR", "ERROR"

"2021-10-15 04:32:54,832", "INFO", "STATEMENT"

"2021-10-15 04:35:14,444", "ERROR", "ERROR"

"2021-10-15 04:35:14,445", "ERROR", "ERROR"

"2021-10-15 04:51:14,503", "ERROR", "ERROR"

"2021-10-15 04:51:14,503", "ERROR", "ERROR"

"2021-10-15 04:59:21,128", "ERROR", "ERROR"

"2021-10-15 05:03:54,833", "INFO", "STATEMENT"

"2021-10-15 05:07:14,462", "ERROR", "ERROR"

"2021-10-15 05:07:14,462", "ERROR", "ERROR"

"2021-10-15 05:23:14,476", "ERROR", "ERROR"

"2021-10-15 05:23:14,476", "ERROR", "ERROR"

